product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
184,Dung dịch B-Teen Kenko bổ sung Vitamin và khoáng chất cho bé trai giai đoạn dậy thì (30 gói x 15g),Vitamin tổng hợp,Thực phẩm chức năng>>Vitamin &amp; Khoáng chất>>Vitamin tổng hợp,KenKo B-Teen bổ sung một số vitamin và khoáng chất hỗ trợ sự phát triển của bé trai trong giai đoạn tăng trưởng.,Hộp 30 Gói,KenKo B-Teen bổ sung một số vitamin và khoáng chất hỗ trợ sự phát triển của bé trai trong giai đoạn tăng trưởng.,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09060_2765e4a7ad.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09073_305e0f2b09.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09062_11004ec541.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09064_e42489518f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09065_64d5d359e2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09066_f0e7280943.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09068_e06321fb4f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09069_a5371cdf5b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09070_543c1dee43.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08212_2bf9a6d908.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/b-teen-kenko-ho-tro-phat-trien-cho-be-trai-giai-doan-day-thi-30-goi-x-15-g.html
185,Viên nang cứng Hemor Gold Jpanwell hỗ trợ tốt cho người bị trĩ (60 viên),Hỗ trợ điều trị trĩ,Thực phẩm chức năng>>Hỗ trợ điều trị>>Hỗ trợ điều trị trĩ,Hemor Gold hỗ trợ tốt cho người bị trĩ.,Hộp 60 Viên,Hemor Gold hỗ trợ tốt cho người bị trĩ.,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08962_ce1bf65c0a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08959_6086124bdc.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08954_225ac9c876.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08955_ba8cd2309c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08956_ea1860f4d6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08957_9ca3c634ce.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08958_3a2828c568.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08965_c6fcd02dad.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08970_4b6cbf8951.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-ho-tro-cho-nguoi-bi-tri-hemor-gold-jpanwell-60-v.html
186,Viên nang mềm Omexxel Cordy hỗ trợ tăng sức đề kháng (3 vỉ x 10 viên),"Tăng sức đề kháng, miễn dịch","Thực phẩm chức năng>>Cải thiện tăng cường chức năng>>Tăng sức đề kháng, miễn dịch",Omexxel Cordy hỗ trợ tăng cường sức đề kháng.,Hộp 3 Vỉ x 10 Viên,Omexxel Cordy hỗ trợ tăng cường sức đề kháng.,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08972_ee55f0ab01.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08978_1236617b8e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09051_a219bc8772.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08974_5fd8161d84.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08975_d66c35e6fb.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08977_8da48a90ee.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08980_b0537d4454.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08982_d64e663d73.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/omexxel_cordy_dd82690de5.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-ho-tro-tang-cuong-suc-de-khang-omexxel-cordy-3-x10.html
187,"Viên nang mềm Omexxel E400 hỗ trợ chống oxy hóa, tốt cho da (3 vỉ x 10 viên)","Dầu cá, Omega 3, DHA","Thực phẩm chức năng>>Vitamin &amp; Khoáng chất>>Dầu cá, Omega 3, DHA","Omexxel E400 hỗ trợ chống oxy hóa, tốt cho da.",Hộp 3 Vỉ x 10 Viên,"Omexxel E400 hỗ trợ chống oxy hóa, tốt cho da.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08986_a3ca1e01d8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08992_b294ab2f06.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08988_3dba792ae1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08989_42b28b99dc.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08990_7c9880ce26.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08991_dc8a5da19f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08993_b42324b95f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08994_63acb75c4a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/omexxel_E400_787599a0ec.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-ho-tro-dep-da-omexxel-e400-3-x10-1.html
188,"Viên nang mềm Omexxel Arthri hỗ trợ tăng tiết dịch khớp, giảm đau do lão hóa khớp (3 vỉ x 10 viên)",Cơ xương khớp,Thực phẩm chức năng>>Hỗ trợ điều trị>>Cơ xương khớp,Omexxel Arthri Plus Omega 3 hỗ trợ tăng tiết dịch khớp và giúp giảm đau do lão hóa khớp.,Hộp 3 Vỉ x 10 Viên,Omexxel Arthri Plus Omega 3 hỗ trợ tăng tiết dịch khớp và giúp giảm đau do lão hóa khớp.,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08996_917372c13c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09001_4469d914f3.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08997_d44653c8af.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08998_7b74c49f81.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08999_d3555bcb26.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09000_0666bd8abf.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09002_6a548085eb.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09004_cb88595fbb.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/omexxel_arthri_00c20cc28f.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-ho-tro-tang-tiet-dich-khop-va-giam-dau-do-lao-hoa-khop-omexxel-arthri-3-x10.html
189,Viên uống Premium Omexxel Curcumin C3 Complex W/Bioperine hỗ trợ cải thiện tiêu hóa (60 viên),"Dạ dày, tá tràng","Thực phẩm chức năng>>Hỗ trợ tiêu hóa>>Dạ dày, tá tràng",Premium Omexxel Curcumin C3 Complex W/BioPerine hỗ trợ cải thiện tiêu hóa.,Hộp 60 Viên,Premium Omexxel Curcumin C3 Complex W/BioPerine ,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05259_e8d1a93853.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05257_5f55b13eaa.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05252_ddd32b2a36.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05253_bfa43ba1be.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05254_3c27ea4c93.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05255_08d265e371.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05256_22ff9bdb22.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05258_afc78e57cd.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05263_9204055494.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05264_976d29ce06.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05266_92872db245.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/omexxel_curcumin_C3_Complex_5b208f991e.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-ho-tro-he-tieu-hoa-premium-omexxel-curcumin-c3-complex-w-bioperine-60-v.html
190,Viên uống proMUM DHA Alg bổ sung DHA cho phụ nữ có thai và cho con bú (3 vỉ x 10 viên),"Dầu cá, Omega 3, DHA","Thực phẩm chức năng>>Vitamin &amp; Khoáng chất>>Dầu cá, Omega 3, DHA",ProMUM DHA alg bổ sung ,Hộp 3 Vỉ x 10 Viên,ProMUM DHA alg bổ sung DHA cho phụ nữ có thai và cho con bú. Hỗ trợ tốt cho sự phát triển của thai nhi và trẻ bú mẹ.,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03770_baa17c06d3.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03775_ce51cbba0e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03771_3751de8c38.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03772_b8cc0e295e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03773_d0032b86a1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03774_7362e74def.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03776_7025c6f87b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03777_c1c2fd097b.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03778_fd9dc86a55.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/promum_dha_alg_2_dc57c267c4.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-bo-sung-dha-cho-phu-nu-mang-thai-promum-dha-alg-3-x10.html
191,Viên uống proMUM New Live bổ sung các chất dinh dưỡng cho phụ nữ mang thai và cho con bú (2 vỉ x 15 viên),Vitamin &amp; Khoáng chất,Thực phẩm chức năng>>Vitamin &amp; Khoáng chất,Promum New Live bổ sung ,Hộp 2 Vỉ x 15 Viên,"Promum New Live bổ sung acid folic, sắt, dầu cá (chứa EPA và DHA) và iod cho phụ nữ có thai và cho con bú.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08898_be97864025.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08899_be91a1b268.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08900_1a0d47e280.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08901_b3de6a17fa.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08902_928ebbea4a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08904_605e891cb7.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08906_a120f5a43d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/promum_newlive_d5a0e3140b.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-ho-tro-phu-nu-mang-thai-promum-new-live-2-x15.html
192,"Viên uống proMUM Vomarin hỗ trợ giảm buồn nôn cho phụ nữ mang thai, tăng tiết sữa mẹ (2 vỉ x 15 viên)",Vitamin &amp; Khoáng chất,Thực phẩm chức năng>>Vitamin &amp; Khoáng chất,"Promum Vomarin hỗ trợ giảm cảm giác buồn nôn và nôn liên quan đến thai kỳ, hỗ trợ tăng tiết sữa mẹ.",Hộp 2 Vỉ x 15 Viên,"Promum Vomarin hỗ trợ giảm cảm giác buồn nôn và nôn liên quan đến thai kỳ, hỗ trợ tăng tiết sữa mẹ.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03697_4620e3fdb9.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/promum_vomarin_a84bcfcae6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03698_33725f886d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03699_0f326c6c33.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03701_aad75c3b8d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03703_f496605e23.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03704_00fd5185e2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03706_4ad1c1efc2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03708_23a2fad284.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/promum_vomarin_a84bcfcae6.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-ho-tro-giam-buon-non-cho-phu-nu-mang-thai-promum-vomarin-2-x15.html
193,Viên uống proMUM New Start bổ sung vitamin và khoáng chất cho phụ nữ có kế hoạch mang thai (2 vỉ x 15 viên),Vitamin &amp; Khoáng chất,Thực phẩm chức năng>>Vitamin &amp; Khoáng chất,"Promum New Start giúp bổ sung acid folic, kẽm, vitamin D3 và vitamin B6 cho phụ nữ có kế hoạch mang thai.",Hộp 2 Vỉ x 15 Viên,"Promum New Start giúp bổ sung acid folic, kẽm, vitamin D3 và vitamin B6 cho phụ nữ có kế hoạch mang thai.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08887_665ff7f807.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08888_588f02e762.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08889_54fd1cd09d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08890_638ac4172a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08891_bc5df2e8bc.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08895_9282cb9e37.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08897_f975ebc729.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/promum_newstart_d53be3787a.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-ho-tro-phu-nu-truoc-khi-mang-thai-promum-new-start-2-x15.html
194,Viên uống hỗ trợ tăng cường tuần hoàn máu não Memoren 1200 Max Kingphar (Hộp 30 viên),Tuần hoàn máu,Thực phẩm chức năng>>Thần kinh não>>Tuần hoàn máu,Memoren 1200 Max hỗ trợ ***Hỗ trợ giảm nguy cơ di chứng sau ,Hộp 30 Viên,"Memoren 1200 Max hỗ trợ tăng cường tuần hoàn máu não, giúp giảm các biểu hiện do thiểu năng tuần hoàn não. Hỗ trợ giảm nguy cơ di chứng sau tai biến mạch máu não do tắc mạch.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09552_0c388aabb0.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/memoren_1200max_4352c2b6bc.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09553_57c2148017.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09554_eb3df4f7e8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09555_a73322bc5d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09556_1d7549b3f8.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09559_a7e844539e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09560_f04e69a166.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/vien-uong-ho-tro-tang-cuong-tuan-hoan-mau-nao-memoren-1200-max-kingphar-30-v.html
195,"Siro Canxi + D3K2 Hatro bổ sung canxi giúp xương, răng chắc khỏe (120ml)",Bổ sung Canxi &amp; Vitamin D,Thực phẩm chức năng>>Vitamin &amp; Khoáng chất>>Bổ sung Canxi &amp; Vitamin D,"Siro Canxi + D3K2 Hatro bổ sung canxi giúp xương, răng chắc khoẻ. ***Giúp giảm nguy cơ loãng xương ở người cao tuổi.***Bổ sung canxi cho phụ nữ có thai, cho con bú.",Hộp x 120ml,"Siro Canxi + D3K2 Hatro bổ sung canxi giúp xương, răng chắc khoẻ. Giúp giảm nguy cơ loãng xương ở người cao tuổi, bổ sung canxi cho phụ nữ có thai, cho con bú.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08302_ba4462d00d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/hatro_canxi_603661a446.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08303_221ef6ae19.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08295_6895f91765.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08296_f2f914394c.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08297_1d6950fd66.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08298_201cc2114e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08299_f6482de2ec.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08300_b86d716d59.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/siro-bo-sung-canxi-giup-xuong-rang-chac-khoe-canxi-d3-k2-hatro-120-ml.html
196,"Siro ZinC + Lysin Hatro bổ sung kẽm, hỗ trợ tăng sức đề kháng cho trẻ (120ml)",Vitamin &amp; Khoáng chất,Thực phẩm chức năng>>Vitamin &amp; Khoáng chất,"Siro Zinc + Lysin Hatro bổ sung kẽm cho cơ thể, hỗ trợ tăng sức đề kháng, giảm nguy cơ thiếu kẽm.",Hộp x 120ml,"Siro Zinc + Lysin Hatro bổ sung kẽm cho cơ thể, hỗ trợ tăng sức đề kháng, giảm nguy cơ thiếu kẽm.",https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08313_1efe9a74d1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/hatro_zinc_4d65015d0a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08314_c345dabf75.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08307_f0866e770e.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08308_4ddbf3d895.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08309_ab4d6ab466.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08310_942ba4571a.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08311_0ac1269832.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08312_d0f0ed0459.jpg,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/siro-bo-sung-kem-zinc-lysin-hatro-120-ml.html
